"E","824-A1","2","0500","AMT","01","","","522","B1","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","B6","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","B7","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","B9","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","BM","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","BR","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","C1","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","C5","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","CE","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","CI","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","D","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","D2","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","D8","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","DX","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","DY","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","F2","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","F3","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","F4","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","F5","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","F7","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","GT","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","GW","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","I","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","KF","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","KH","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","M8","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","MA","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","N1","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","N8","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","NE","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","NL","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","P3","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","PG","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","PN","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","R","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","RP","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","SM","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","T","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","T2","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","T3","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","TP","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","TT","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","YT","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","YU","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","YY","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","ZK","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","ZL","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","ZM","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","ZN","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","ZO","2","0500","2"
"E","824-A1","2","0500","AMT","01","","","522","ZZ","2","0500","2"
"C","824-A1","2","0500","AMT","02","","","","","2","0500","5"
"C","824-A1","2","0500","AMT","03","","","","","2","0500","8"
"B","824-A1","2","0600","","","","","","","2","0600","2"
"C","824-A1","2","0600","QTY","01","","","","","2","0600","5"
"E","824-A1","2","0600","QTY","01","","","673","01","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","02","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","1N","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","2W","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","2Y","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","2Z","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","3S","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","3T","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","41","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","42","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","46","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","90","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","AA","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","BF","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","CA","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","CD","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","EC","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","EM","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","HF","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","HM","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","HO","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","HP","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","HS","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","LA","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","LE","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","NA","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","NE","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","NP","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","NR","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","OU","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","P3","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","P4","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","P5","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","P6","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","PS","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","SG","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","TO","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","VS","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","ZK","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","ZL","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","ZM","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","ZN","2","0600","2"
"E","824-A1","2","0600","QTY","01","","","673","ZO","2","0600","2"
"C","824-A1","2","0600","QTY","02","","","","","2","0600","5"
"C","824-A1","2","0600","QTY","03","","","","","2","0600","8"
"C","824-A1","2","0600","QTY","04","","","","","2","0600","8"
"B","824-A1","2","0650","","","","","","","2","0650","2"
"C","824-A1","2","0650","NM1","01","","","","","2","0650","5"
"E","824-A1","2","0650","NM1","01","","","98","03","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","13","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1B","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1E","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1H","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1I","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1K","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1P","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1R","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1T","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","1X","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","2B","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","2D","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","2K","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","30","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","31","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","36","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","3D","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","40","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","41","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","47","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","69","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","70","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","71","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","72","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","73","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","74","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","77","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","80","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","82","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","85","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","87","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","8W","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","AAP","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","ACV","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","AG","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","AI","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","AO","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","BB","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","BE","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","BR","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","BV","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","CC","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","CX","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","DK","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","DN","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","DQ","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","E1","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","EF","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","EI","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","ENR","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","EXS","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","EY","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","FA","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","FW","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","GD","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","GP","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","GW","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","GY","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","H5","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","HA","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","HK","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","IAE","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","IL","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","IN","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","IP","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","J6","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","KU","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","L5","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","LE","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","LI","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","LN","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","LS","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","M8","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","MH","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","NZ","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","OD","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","OW","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","P2","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","P3","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","P4","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","P5","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","PE","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","PR","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","PRP","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","PV","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QA","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QB","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QC","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QD","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QE","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QH","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QN","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","QV","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","R6","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","RI","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","S3","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","SEP","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","SJ","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","SU","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","TL","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","TM","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","TT","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","TTP","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","TV","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","UY","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","VN","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","X3","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","Y2","2","0650","2"
"E","824-A1","2","0650","NM1","01","","","98","ZZ","2","0650","2"
"C","824-A1","2","0650","NM1","02","","","","","2","0650","5"
"E","824-A1","2","0650","NM1","02","","","1065","1","2","0650","2"
"E","824-A1","2","0650","NM1","02","","","1065","2","2","0650","2"
"C","824-A1","2","0650","NM1","03","","","","","2","0650","5"
"C","824-A1","2","0650","NM1","04","","","","","2","0650","2"
"C","824-A1","2","0650","NM1","05","","","","","2","0650","2"
"C","824-A1","2","0650","NM1","06","","","","","2","0650","8"
"C","824-A1","2","0650","NM1","07","","","","","2","0650","8"
"C","824-A1","2","0650","NM1","08","","","","","2","0650","3"
"C","824-A1","2","0650","NM1","09","","","","","2","0650","3"
"C","824-A1","2","0650","NM1","10","","","","","2","0650","8"
"C","824-A1","2","0650","NM1","11","","","","","2","0650","8"
"C","824-A1","2","0650","NM1","12","","","","","2","0650","8"
"B","824-A1","2","0700","","","","","","","2","0700","2"
"C","824-A1","2","0700","TED","01","","","","","2","0700","5"
"E","824-A1","2","0700","TED","01","","","647","024","2","0700","2"
"C","824-A1","2","0700","TED","02","","","","","2","0700","8"
"C","824-A1","2","0700","TED","03","","","","","2","0700","2"
"C","824-A1","2","0700","TED","04","","","","","2","0700","2"
"C","824-A1","2","0700","TED","05","","","","","2","0700","2"
"D","824-A1","2","0700","TED","05","C030","01","","","2","0700","5"
"D","824-A1","2","0700","TED","05","C030","02","","","2","0700","2"
"D","824-A1","2","0700","TED","05","C030","03","","","2","0700","2"
"C","824-A1","2","0700","TED","06","","","","","2","0700","8"
"C","824-A1","2","0700","TED","07","","","","","2","0700","2"
"C","824-A1","2","0700","TED","08","","","","","2","0700","2"
"B","824-A1","2","0750","","","","","","","2","0750","2"
"C","824-A1","2","0750","CTX","01","","","","","2","0750","5"
"D","824-A1","2","0750","CTX","01","C998","01","","","2","0750","5"
"D","824-A1","2","0750","CTX","01","C998","02","","","2","0750","8"
"C","824-A1","2","0750","CTX","02","","","","","2","0750","5"
"C","824-A1","2","0750","CTX","03","","","","","2","0750","5"
"C","824-A1","2","0750","CTX","04","","","","","2","0750","2"
"C","824-A1","2","0750","CTX","05","","","","","2","0750","2"
"D","824-A1","2","0750","CTX","05","C030","01","","","2","0750","5"
"D","824-A1","2","0750","CTX","05","C030","02","","","2","0750","2"
"D","824-A1","2","0750","CTX","05","C030","03","","","2","0750","2"
"C","824-A1","2","0750","CTX","06","","","","","2","0750","2"
"D","824-A1","2","0750","CTX","06","C999","01","","","2","0750","5"
"D","824-A1","2","0750","CTX","06","C999","02","","","2","0750","2"
"B","824-A1","2","0820","","","","","","","2","0820","5"
"C","824-A1","2","0820","RED","01","","","","","2","0820","5"
"C","824-A1","2","0820","RED","02","","","","","2","0820","8"
"C","824-A1","2","0820","RED","03","","","","","2","0820","5"
"E","824-A1","2","0820","RED","03","","","559","94","2","0820","2"
"C","824-A1","2","0820","RED","04","","","","","2","0820","8"
"C","824-A1","2","0820","RED","05","","","","","2","0820","5"
"E","824-A1","2","0820","RED","05","","","1270","IBP","2","0820","2"
"C","824-A1","2","0820","RED","06","","","","","2","0820","5"
"B","824-A1","2","0900","","","","","","","2","0900","5"
"C","824-A1","2","0900","SE","01","","","","","2","0900","5"
"C","824-A1","2","0900","SE","02","","","","","2","0900","5"

